"Country","Code","Year","Death_earthquake","Death_total"
"Sudan","SDN",2015,0,210950.902342352
"Sudan","SDN",2016,0,211481.914514432
"Sudan","SDN",2017,0,209005.505813214
"Switzerland","CHE",1990,0,62571.3593344396
"Switzerland","CHE",1991,0,63129.1847572153
"Switzerland","CHE",1992,0,62537.0313767047
"Switzerland","CHE",1993,0,62129.6423122913
"Switzerland","CHE",1994,0,62562.0378802937
"Switzerland","CHE",1995,0,63639.3580030022
"Switzerland","CHE",1996,0,62179.4699647853
"Switzerland","CHE",1997,0,62928.8908689477
"Switzerland","CHE",1998,0,62633.7551691524
"Switzerland","CHE",1999,0,61974.9456235258
"Switzerland","CHE",2000,0,62729.1259283561
"Switzerland","CHE",2001,0,61703.6332620657
"Switzerland","CHE",2002,0,62124.7036748137
"Switzerland","CHE",2003,0,62462.1804958896
"Switzerland","CHE",2004,0,60920.7570098122
"Switzerland","CHE",2005,0,60750.861909326
"Switzerland","CHE",2006,0,61075.7620565514
"Switzerland","CHE",2007,0,61225.9404705087
"Switzerland","CHE",2008,0,61056.6711040015
"Switzerland","CHE",2009,0,62146.5088078151
"Switzerland","CHE",2010,0,62294.3099177191
"Switzerland","CHE",2011,0,61824.0843441689
"Switzerland","CHE",2012,0,62872.0835459407
"Switzerland","CHE",2013,0,63434.3023074717
"Switzerland","CHE",2014,0,63111.970051171
"Switzerland","CHE",2015,0,64300.7389251678
"Switzerland","CHE",2016,0,64301.4767210033
"Switzerland","CHE",2017,0,64565.0736460097
"Syria","SYR",1990,0,63325.9825136717
"Syria","SYR",1991,0,64108.0785008498
"Syria","SYR",1992,0,65027.3771855462
"Syria","SYR",1993,0,63949.0681089185
"Syria","SYR",1994,0,64128.2916674298
"Syria","SYR",1995,0,63961.9427380099
"Syria","SYR",1996,0,63664.989331692
"Syria","SYR",1997,0,63815.431080473
"Syria","SYR",1998,0,63718.8274158875
"Syria","SYR",1999,0,62720.6906076571
"Syria","SYR",2000,0,61008.0753419709
"Syria","SYR",2001,0,59443.488127719
"Syria","SYR",2002,0,59544.9267827214
"Syria","SYR",2003,0,56869.0114427323
"Syria","SYR",2004,0,57718.2735369555
"Syria","SYR",2005,0,58672.685808769
"Syria","SYR",2006,0,60507.309293295
"Syria","SYR",2007,0,61803.126107928
"Syria","SYR",2008,0,64282.7170639438
"Syria","SYR",2009,0,64897.2342094591
"Syria","SYR",2010,0,66079.9598117993
"Syria","SYR",2011,0,78556.2262532778
"Syria","SYR",2012,0,128475.496355275
"Syria","SYR",2013,0,118761.017515238
"Syria","SYR",2014,0,143371.839497043
"Syria","SYR",2015,0,125558.204348843
"Syria","SYR",2016,0,127134.32361117
"Syria","SYR",2017,0,114382.68351952
"Tajikistan","TJK",1990,0,39211.904772004
"Tajikistan","TJK",1991,0,39745.7523558917
"Tajikistan","TJK",1992,0,46435.8928185279
"Tajikistan","TJK",1993,0,57323.8698418112
"Tajikistan","TJK",1994,0,43075.6305353011
"Tajikistan","TJK",1995,0,42771.7169371206
"Tajikistan","TJK",1996,0,44531.7116962587
"Tajikistan","TJK",1997,0,40332.1773833206
"Tajikistan","TJK",1998,0,39582.2987922079
"Tajikistan","TJK",1999,0,37936.0856220935
"Tajikistan","TJK",2000,0,37392.3388064934
"Tajikistan","TJK",2001,0,37135.0172997235
"Tajikistan","TJK",2002,53,36637.6917302762
"Tajikistan","TJK",2003,0,36331.1812840885
"Tajikistan","TJK",2004,0,36293.6430618351
"Tajikistan","TJK",2005,0,37159.499941992
"Tajikistan","TJK",2006,3,37852.2364144709
"Tajikistan","TJK",2007,12,38514.6015224808
"Tajikistan","TJK",2008,0,39200.412919037
"Tajikistan","TJK",2009,0,40065.7145664214
"Tajikistan","TJK",2010,0,41145.8144914101
"Tajikistan","TJK",2011,0,42076.5622375261
"Tajikistan","TJK",2012,1,42747.1546623923
"Tajikistan","TJK",2013,0,43629.6927085777
"Tajikistan","TJK",2014,0,44756.450942683
"Tajikistan","TJK",2015,2,46063.9340084085
"Tajikistan","TJK",2016,0,47321.4827046814
"Tajikistan","TJK",2017,0,47993.9862996941
"Tanzania","TZA",1990,0,328727.535442079
"Tanzania","TZA",1991,0,341448.830887593
"Tanzania","TZA",1992,0,356686.801863429
"Tanzania","TZA",1993,0,369330.642446198
"Tanzania","TZA",1994,0,383984.772032371
"Tanzania","TZA",1995,0,396388.408152628
"Tanzania","TZA",1996,0,407267.184027382
"Tanzania","TZA",1997,0,417096.139669469
"Tanzania","TZA",1998,0,422332.582152272
"Tanzania","TZA",1999,0,425519.597477169
"Tanzania","TZA",2000,0,425207.394083087
"Tanzania","TZA",2001,0,423105.7854533
"Tanzania","TZA",2002,2,420712.731047396
"Tanzania","TZA",2003,0,417374.62969567
"Tanzania","TZA",2004,0,414704.306295019
"Tanzania","TZA",2005,0,412040.645192239
"Tanzania","TZA",2006,0,408732.613141064
"Tanzania","TZA",2007,0,402107.771195442
"Tanzania","TZA",2008,0,395767.781862254
"Tanzania","TZA",2009,0,392363.728350466
"Tanzania","TZA",2010,0,386480.670145239
"Tanzania","TZA",2011,0,381520.177905449
"Tanzania","TZA",2012,0,371583.485397731
"Tanzania","TZA",2013,0,362838.095852122
"Tanzania","TZA",2014,0,353458.190873524
"Tanzania","TZA",2015,0,347563.526152547
"Tanzania","TZA",2016,19,343726.438042696
"Tanzania","TZA",2017,1,342550.720311685
"Thailand","THA",1990,0,316017.820615379
"Thailand","THA",1991,0,326643.680321747
"Thailand","THA",1992,0,337713.856537633
"Thailand","THA",1993,0,353532.973078121
"Thailand","THA",1994,0,366528.182218906
"Thailand","THA",1995,0,381629.723187351
"Thailand","THA",1996,0,397615.383208728
"Thailand","THA",1997,0,385178.247681071
"Thailand","THA",1998,0,386279.042540046
"Thailand","THA",1999,0,400643.147068302
"Thailand","THA",2000,0,399906.610035591
"Thailand","THA",2001,0,388641.97535663
"Thailand","THA",2002,0,392062.050679924
"Thailand","THA",2003,0,386124.713654088
"Thailand","THA",2004,0,391953.060756928
"Thailand","THA",2005,0,379243.428199066
"Thailand","THA",2006,0,377747.504354517
"Thailand","THA",2007,0,378887.237951171
"Thailand","THA",2008,0,380669.631652065
"Thailand","THA",2009,0,380870.007514303
"Thailand","THA",2010,0,391204.735665728
"Thailand","THA",2011,0,397313.848738702
"Thailand","THA",2012,0,400959.596423199
"Thailand","THA",2013,0,405645.504802958
"Thailand","THA",2014,1,417968.830798334
"Thailand","THA",2015,0,430565.010018264
"Thailand","THA",2016,0,452532.5538232
"Thailand","THA",2017,0,467227.982517781
"Trinidad and Tobago","TTO",1990,0,8282.64716321994
"Trinidad and Tobago","TTO",1991,0,8353.59667595252
"Trinidad and Tobago","TTO",1992,0,8644.67786746502
"Trinidad and Tobago","TTO",1993,0,9067.4756047297
"Trinidad and Tobago","TTO",1994,0,9418.22657165346
"Trinidad and Tobago","TTO",1995,0,9289.22709683479
"Trinidad and Tobago","TTO",1996,0,9547.1151871997
"Trinidad and Tobago","TTO",1997,0,9347.17778331057
"Trinidad and Tobago","TTO",1998,0,9734.17435784131
"Trinidad and Tobago","TTO",1999,0,10025.2851775562
"Trinidad and Tobago","TTO",2000,0,9768.83909720763
"Trinidad and Tobago","TTO",2001,0,9795.55330163131
"Trinidad and Tobago","TTO",2002,0,9658.69509203654
"Trinidad and Tobago","TTO",2003,0,9910.87281856195
"Trinidad and Tobago","TTO",2004,0,9892.44498135219
"Trinidad and Tobago","TTO",2005,0,9880.769680446
"Trinidad and Tobago","TTO",2006,1,9706.77492063613
"Trinidad and Tobago","TTO",2007,0,9794.48792947397
"Trinidad and Tobago","TTO",2008,0,10279.734328967
"Trinidad and Tobago","TTO",2009,0,10094.3507824178
"Trinidad and Tobago","TTO",2010,0,9902.8549288786
"Trinidad and Tobago","TTO",2011,0,9586.70299598261
"Trinidad and Tobago","TTO",2012,0,9717.71973208273
"Trinidad and Tobago","TTO",2013,0,10180.4603687166
"Trinidad and Tobago","TTO",2014,0,10442.7316306028
"Trinidad and Tobago","TTO",2015,0,10685.0433017487
"Trinidad and Tobago","TTO",2016,0,11124.7725235738
"Trinidad and Tobago","TTO",2017,0,11408.5911579256
"Tunisia","TUN",1990,0,44146.3840445351
"Tunisia","TUN",1991,0,45021.6739942122
"Tunisia","TUN",1992,0,46007.3778205012
"Tunisia","TUN",1993,0,46796.6610411804
"Tunisia","TUN",1994,0,47448.6412603184
"Tunisia","TUN",1995,0,48290.3805521671
"Tunisia","TUN",1996,0,48400.4654738179
"Tunisia","TUN",1997,0,49942.0091265898
"Tunisia","TUN",1998,0,50654.3613844704
"Tunisia","TUN",1999,0,50819.8502471408
"Tunisia","TUN",2000,0,50739.7727861398
"Tunisia","TUN",2001,0,50888.720297522
"Tunisia","TUN",2002,0,51213.8291500861
"Tunisia","TUN",2003,0,51135.4128789578
"Tunisia","TUN",2004,0,51361.8597853136
"Tunisia","TUN",2005,0,51993.2033359234
"Tunisia","TUN",2006,0,52655.8173641615
"Tunisia","TUN",2007,0,53494.5311604741
"Tunisia","TUN",2008,0,54377.2545288933
"Tunisia","TUN",2009,0,55434.1486915433
"Tunisia","TUN",2010,0,56492.7096074011
"Tunisia","TUN",2011,0,58144.9607144324
"Tunisia","TUN",2012,0,58973.0356475164
"Tunisia","TUN",2013,0,60457.3685773637
"Tunisia","TUN",2014,0,61944.2405929252
"Tunisia","TUN",2015,0,63478.2388620448
"Tunisia","TUN",2016,0,64890.8962121069
"Tunisia","TUN",2017,0,66264.2220760711
"Turkey","TUR",1990,0,370296.526144623
"Turkey","TUR",1991,1,370758.022856354
"Turkey","TUR",1992,653,373053.849858314
"Turkey","TUR",1993,0,371435.310466771
"Turkey","TUR",1994,0,377444.003655211
"Turkey","TUR",1995,95,375409.174182297
"Turkey","TUR",1996,0,368657.986146098
"Turkey","TUR",1997,0,363017.065231123
"Turkey","TUR",1998,145,357991.19501037
"Turkey","TUR",1999,18022,368779.233762992
"Turkey","TUR",2000,8,335557.476120916
"Turkey","TUR",2001,0,328301.827047611
"Turkey","TUR",2002,44,323219.64046337
"Turkey","TUR",2003,178,322193.599102611
"Turkey","TUR",2004,30,318397.773056126
"Turkey","TUR",2005,3,322713.627254451
"Turkey","TUR",2006,0,325998.52147379
"Turkey","TUR",2007,0,327708.647671605
"Turkey","TUR",2008,0,332335.686397035
"Turkey","TUR",2009,0,349927.743184595
"Turkey","TUR",2010,51,359920.996607261
"Turkey","TUR",2011,646,366752.094104494
"Turkey","TUR",2012,0,373812.896419242
"Turkey","TUR",2013,0,384165.158440561
"Turkey","TUR",2014,0,394673.486526353
"Turkey","TUR",2015,0,397381.647056799
"Turkey","TUR",2016,0,398970.424120623
"Turkey","TUR",2017,2,402293.615437321
"Turkmenistan","TKM",1990,0,26600.3571677919
"Turkmenistan","TKM",1991,0,27011.3763087197
"Turkmenistan","TKM",1992,0,27693.6925633115
"Turkmenistan","TKM",1993,0,29408.4260395325
"Turkmenistan","TKM",1994,0,30257.698830068
"Turkmenistan","TKM",1995,0,30623.3173696883
"Turkmenistan","TKM",1996,0,31341.8265505216
"Turkmenistan","TKM",1997,0,31460.7628351467
"Turkmenistan","TKM",1998,0,30979.7198016469
"Turkmenistan","TKM",1999,0,30126.842257861
"Turkmenistan","TKM",2000,11,29192.9776979295
"Turkmenistan","TKM",2001,0,29130.5507672348
"Turkmenistan","TKM",2002,0,29881.3256762553
"Turkmenistan","TKM",2003,0,30875.5574815764
"Turkmenistan","TKM",2004,0,32267.8594154665
"Turkmenistan","TKM",2005,0,33644.5659522848
"Turkmenistan","TKM",2006,0,33877.9481331006
"Turkmenistan","TKM",2007,0,33519.634682071
"Turkmenistan","TKM",2008,0,32425.3836005085
"Turkmenistan","TKM",2009,0,30516.0501062394
"Turkmenistan","TKM",2010,0,29543.3140343241
"Turkmenistan","TKM",2011,0,29720.8735435677
"Turkmenistan","TKM",2012,0,30274.246851126
"Turkmenistan","TKM",2013,0,31186.2619803473
"Turkmenistan","TKM",2014,0,31916.2905597678
"Turkmenistan","TKM",2015,0,32205.1712667275
"Turkmenistan","TKM",2016,0,32520.1194171924
"Turkmenistan","TKM",2017,0,32991.7332661703
"Uganda","UGA",1990,0,296824.697854491
"Uganda","UGA",1991,0,307209.606152546
"Uganda","UGA",1992,0,315741.580758693
"Uganda","UGA",1993,0,324019.199844304
"Uganda","UGA",1994,7,329918.730343568
"Uganda","UGA",1995,0,335668.449323244
"Uganda","UGA",1996,0,341903.714172944
"Uganda","UGA",1997,0,344843.405026396
"Uganda","UGA",1998,0,349098.483453264
"Uganda","UGA",1999,0,348825.925503358
"Uganda","UGA",2000,0,350115.471845709
"Uganda","UGA",2001,0,346284.016855636
"Uganda","UGA",2002,0,344954.055442685
"Uganda","UGA",2003,0,341430.061718822
"Uganda","UGA",2004,0,334722.598293757
"Uganda","UGA",2005,0,323823.955920277
"Uganda","UGA",2006,0,313935.571418769
"Uganda","UGA",2007,0,305864.653092241
"Uganda","UGA",2008,0,297097.607969187
"Uganda","UGA",2009,0,288995.113578441
"Uganda","UGA",2010,0,281602.846918287
"Uganda","UGA",2011,0,272022.353407797
"Uganda","UGA",2012,0,263001.047932377
"Uganda","UGA",2013,0,254362.942138681
"Uganda","UGA",2014,0,246068.621659997
"Uganda","UGA",2015,0,237472.163799719
"Uganda","UGA",2016,0,234260.840058613
"Uganda","UGA",2017,0,232630.5442739
"Ukraine","UKR",1990,0,631888.173831787
"Ukraine","UKR",1991,0,667508.847102938
"Ukraine","UKR",1992,0,701177.541942027
"Ukraine","UKR",1993,0,734224.449314426
"Ukraine","UKR",1994,0,767211.328470083
"Ukraine","UKR",1995,0,821932.37211488
"Ukraine","UKR",1996,0,801500.018038894
"Ukraine","UKR",1997,0,756332.955335664
"Ukraine","UKR",1998,0,710762.503212399
"Ukraine","UKR",1999,0,734988.592406942
"Ukraine","UKR",2000,0,756036.830777579
"Ukraine","UKR",2001,0,745057.420113419
"Ukraine","UKR",2002,0,755536.936387373
"Ukraine","UKR",2003,0,754312.94863166
"Ukraine","UKR",2004,0,765759.519069656
"Ukraine","UKR",2005,0,777108.881479525
"Ukraine","UKR",2006,0,745196.901289646
"Ukraine","UKR",2007,0,761279.879099111
"Ukraine","UKR",2008,0,759079.432810894
"Ukraine","UKR",2009,0,694681.865066871
"Ukraine","UKR",2010,0,676110.841398753
"Ukraine","UKR",2011,0,654092.652287797
"Ukraine","UKR",2012,0,656768.372779957
"Ukraine","UKR",2013,0,651399.600586692
"Ukraine","UKR",2014,0,634738.137230061
"Ukraine","UKR",2015,0,743448.956081679
"Ukraine","UKR",2016,0,723526.8689211
"Ukraine","UKR",2017,0,689878.807641241
"United Kingdom","GBR",1990,0,645969.875518688
"United Kingdom","GBR",1991,0,642772.276639585
"United Kingdom","GBR",1992,0,638012.027268758
"United Kingdom","GBR",1993,0,648637.266389315
"United Kingdom","GBR",1994,0,633924.323168934
"United Kingdom","GBR",1995,0,640405.390014127
"United Kingdom","GBR",1996,0,634792.120763948
"United Kingdom","GBR",1997,0,626849.352062976
"United Kingdom","GBR",1998,0,625570.710079005
"United Kingdom","GBR",1999,0,621694.766932381
"United Kingdom","GBR",2000,0,609394.424936859
"United Kingdom","GBR",2001,0,602829.879690606
"United Kingdom","GBR",2002,0,606323.255449684
"United Kingdom","GBR",2003,0,605220.664191955
"United Kingdom","GBR",2004,0,585062.845568902
"United Kingdom","GBR",2005,0,578275.905381259
"United Kingdom","GBR",2006,0,578297.568143437
"United Kingdom","GBR",2007,0,573638.616323843
"United Kingdom","GBR",2008,0,576822.245959681
"United Kingdom","GBR",2009,0,567135.93827159
"United Kingdom","GBR",2010,0,566793.66507535
"United Kingdom","GBR",2011,0,562755.845756035
"United Kingdom","GBR",2012,0,568121.24203044
"United Kingdom","GBR",2013,0,578657.091106262
"United Kingdom","GBR",2014,0,578075.887220475
"United Kingdom","GBR",2015,0,593995.374305183
"United Kingdom","GBR",2016,0,602752.838065621
"United Kingdom","GBR",2017,0,608261.50544157
"United States","USA",1990,0,2140100.38821088
"United States","USA",1991,2,2165397.36815636
"United States","USA",1992,3,2176433.65514637
"United States","USA",1993,0,2252148.13463992
"United States","USA",1994,60,2280788.09786495
"United States","USA",1995,0,2319125.39640564
"United States","USA",1996,0,2315323.36104138
"United States","USA",1997,0,2311945.96614306
"United States","USA",1998,0,2330849.96341555
"United States","USA",1999,0,2376307.09961681
"United States","USA",2000,0,2397110.70375549
"United States","USA",2001,1,2422092.89789394
"United States","USA",2002,0,2441249.69782042
"United States","USA",2003,2,2449733.43327692
"United States","USA",2004,0,2415981.28994874
"United States","USA",2005,0,2454896.55739805
"United States","USA",2006,0,2453660.06838655
"United States","USA",2007,12,2450441.7283848
"United States","USA",2008,0,2472884.71324365
"United States","USA",2009,0,2480253.73985226
"United States","USA",2010,0,2481450.28291559
"United States","USA",2011,0,2533382.11044446
"United States","USA",2012,0,2562235.38783728
"United States","USA",2013,14,2605734.88407539
"United States","USA",2014,1,2651837.61311791
"United States","USA",2015,0,2714489.87972052
"United States","USA",2016,0,2793730.29875274
"United States","USA",2017,0,2857692.98821248
"Uzbekistan","UZB",1990,0,128718.945022089
"Uzbekistan","UZB",1991,0,132501.885805492
"Uzbekistan","UZB",1992,0,138067.474532282
"Uzbekistan","UZB",1993,0,144969.976817551
"Uzbekistan","UZB",1994,0,149766.255563217
"Uzbekistan","UZB",1995,0,150460.651430685
"Uzbekistan","UZB",1996,0,151760.315758005
"Uzbekistan","UZB",1997,0,153756.639563718
"Uzbekistan","UZB",1998,0,158248.932371111
"Uzbekistan","UZB",1999,0,159559.183533139
"Uzbekistan","UZB",2000,0,162478.318678377
"Uzbekistan","UZB",2001,0,166282.134177969
"Uzbekistan","UZB",2002,0,171921.180726623
"Uzbekistan","UZB",2003,0,177739.103569051
"Uzbekistan","UZB",2004,0,184773.253097009
"Uzbekistan","UZB",2005,0,189429.769443114
"Uzbekistan","UZB",2006,0,186397.762217808
"Uzbekistan","UZB",2007,0,186477.836616763
"Uzbekistan","UZB",2008,0,187830.878418857
"Uzbekistan","UZB",2009,0,186959.293622872
"Uzbekistan","UZB",2010,0,187328.347414327
"Uzbekistan","UZB",2011,14,189288.991755351
"Uzbekistan","UZB",2012,0,193137.318318544
"Uzbekistan","UZB",2013,0,196287.227036025
"Uzbekistan","UZB",2014,0,198373.622486891
"Uzbekistan","UZB",2015,0,200300.806005811
"Uzbekistan","UZB",2016,0,202638.536050863
"Uzbekistan","UZB",2017,0,205264.844441142
"Vanuatu","VUT",1990,0,1127.86528339477
"Vanuatu","VUT",1991,0,1147.46331810701
"Vanuatu","VUT",1992,0,1169.86993683711
"Vanuatu","VUT",1993,0,1193.47616508074
"Vanuatu","VUT",1994,0,1209.93190562587
"Vanuatu","VUT",1995,0,1232.04329605601
"Vanuatu","VUT",1996,0,1256.21972345908
"Vanuatu","VUT",1997,0,1381.51314209612
"Vanuatu","VUT",1998,0,1308.59271414771
"Vanuatu","VUT",1999,10,1386.19285852026
"Vanuatu","VUT",2000,0,1376.88246993494
"Vanuatu","VUT",2001,0,1422.34342406401
"Vanuatu","VUT",2002,0,1469.12017162652
"Vanuatu","VUT",2003,0,1517.1921806714
"Vanuatu","VUT",2004,0,1569.53057245503
"Vanuatu","VUT",2005,0,1623.77708930549
"Vanuatu","VUT",2006,0,1669.85021093407
"Vanuatu","VUT",2007,0,1716.78105605912
"Vanuatu","VUT",2008,0,1763.24780011983
"Vanuatu","VUT",2009,0,1813.11791109666
"Vanuatu","VUT",2010,0,1858.67097697146
"Vanuatu","VUT",2011,0,1909.30053423786
"Vanuatu","VUT",2012,0,1960.30205125067
"Vanuatu","VUT",2013,0,2012.41623373551
"Vanuatu","VUT",2014,0,2078.72419550629
"Vanuatu","VUT",2015,0,2136.82277871847
"Vanuatu","VUT",2016,0,2183.50316877193
"Vanuatu","VUT",2017,0,2236.16676827957
"Venezuela","VEN",1990,0,91090.2432909503
"Venezuela","VEN",1991,0,90191.616625848
"Venezuela","VEN",1992,0,92661.2625429046
"Venezuela","VEN",1993,0,95898.5261311943
"Venezuela","VEN",1994,0,101538.106722696
"Venezuela","VEN",1995,0,102215.674273053
"Venezuela","VEN",1996,0,100311.06572588
"Venezuela","VEN",1997,81,98955.0751870965
"Venezuela","VEN",1998,0,102903.670486641
"Venezuela","VEN",1999,0,135241.044602883
"Venezuela","VEN",2000,0,107783.71023135
"Venezuela","VEN",2001,0,110870.483413006
"Venezuela","VEN",2002,0,113862.517872881
"Venezuela","VEN",2003,0,121178.893350158
"Venezuela","VEN",2004,0,116368.911600673
"Venezuela","VEN",2005,0,116792.603971761
"Venezuela","VEN",2006,0,121899.416868574
"Venezuela","VEN",2007,0,127839.713660405
"Venezuela","VEN",2008,0,134769.597059507
"Venezuela","VEN",2009,0,138431.192740761
"Venezuela","VEN",2010,0,138692.259352766
"Venezuela","VEN",2011,0,142808.163163209
"Venezuela","VEN",2012,0,149501.019421228
"Venezuela","VEN",2013,0,154716.761107434
"Venezuela","VEN",2014,0,163322.252246273
"Venezuela","VEN",2015,2,168140.759044579
"Venezuela","VEN",2016,0,167156.416746823
"Venezuela","VEN",2017,0,172584.837000364
"Yemen","YEM",1990,0,150108.669229142
"Yemen","YEM",1991,11,150058.942298202
"Yemen","YEM",1992,0,150327.525813961
"Yemen","YEM",1993,0,150842.067893082
"Yemen","YEM",1994,0,152794.943115551
"Yemen","YEM",1995,0,151549.896058035
"Yemen","YEM",1996,0,152053.375729503
"Yemen","YEM",1997,0,151663.188649459
"Yemen","YEM",1998,0,151115.524029138
"Yemen","YEM",1999,0,149755.143999635
"Yemen","YEM",2000,0,148518.000514674
"Yemen","YEM",2001,0,147362.940045223
"Yemen","YEM",2002,0,146449.395722256
"Yemen","YEM",2003,0,145697.951545713
"Yemen","YEM",2004,0,144510.051349604
"Yemen","YEM",2005,0,142584.59929154
"Yemen","YEM",2006,0,141405.987575438
"Yemen","YEM",2007,0,141190.022276968
"Yemen","YEM",2008,0,140898.56149055
"Yemen","YEM",2009,0,140708.95164222
"Yemen","YEM",2010,0,139893.187544016
"Yemen","YEM",2011,0,141395.452156418
"Yemen","YEM",2012,0,142655.345258277
"Yemen","YEM",2013,0,140388.043215604
"Yemen","YEM",2014,0,142991.465441945
"Yemen","YEM",2015,0,150397.429543985
"Yemen","YEM",2016,0,159994.857014721
"Yemen","YEM",2017,0,164695.353862646
